"wt","bbp","chl","par","mld","yd","sf","lat","lon","ap490","C_mod","date","doy","kd_M07","Ez1","fe"
19.7249919491525,0.00081089029535865,0.104538559322034,1.15183213091248,20,251,1.16982467769831,46.9831960784314,40.1406054901961,0.00803133247881356,11.2559031299031,20170908,251,0.0335677271087591,141.401412212716,1
16.6784135869565,0.0015839247311828,0.151496195652174,1.29990615478169,22,252,0.94289395994522,48.6205242424242,38.9459424242424,0.011824324201087,14.7944768734121,20170909,252,0.0383680363317452,126.862428327955,1
16.8409225806452,0.00134336909871245,0.114083870967742,0.980927425704119,32,253,0.472090220651358,48.6371708154506,39.1252336909871,0.0118005117741935,10.1391130260825,20170910,253,0.0345930827368557,132.56735223064,1
16.29904,0.0016072418879056,0.188829,0.386415792874807,13,254,0.601142327023716,49.6766544247788,39.2267227138643,0.01517386266,8.83770274856206,20170911,254,0.0418382722819041,87.3441631555819,1
14.1464861313869,0.00213464539007092,0.269249635036496,1.33946250274732,22,255,0.629639214819081,51.6927092198582,39.5339539007092,0.0200662935036496,20.7240465959714,20170912,255,0.0486279144071508,100.712495319538,1
11.8808167630058,0.00278735135135135,0.77918612716763,0.576079107163304,33,256,0.856337588634885,53.2209,39.5307035532995,0.0404725306358382,24.8944466632192,20170913,256,0.0819757324398528,49.4495111717503,1
11.7474627421759,0.00267441988950276,0.703245007451565,0.517138406802937,36,257,0.806208038502636,53.3444046961326,39.5040283149171,0.0379964382414307,22.0527079489303,20170914,257,0.0776255376767184,50.8302496214099,1
11.6432911450382,0.0024571197846568,0.623479083969466,0.675058114747313,36,258,0.822017845241396,53.4112592193809,39.4919231493943,0.0349402232977099,22.1328231966602,20170915,258,0.0728862599596923,57.7916014955883,1
11.6700062337662,0.00250377334993773,0.646564415584416,1.01199800772908,36,259,0.805052270487509,53.3848606475716,39.5883894146949,0.0363698322857143,26.3818283355454,20170916,259,0.0742773524660572,62.1602229335538,1
11.8571170022371,0.00263642058165548,0.696302460850112,0.927494954210943,30,260,0.819930031936154,53.3968362416107,39.6032823266219,0.0383741500894855,28.1497045864467,20170917,260,0.0772203310790871,58.662041433486,1
19.4692923076923,0.00176182692307692,0.982079807692308,1.80326564464427,100,85,1.02976442363087,38.6166980769231,44.2763961538462,0.0323177831730769,28.7668148619529,20180326,85,0.0929670576261111,55.877528952766,1
18.7018100694444,0.001510416,0.664787152777778,0.73496046729658,100,86,1.36774986785838,39.38811296,43.118876,0.020751710625,19.0158456809312,20180327,86,0.0753639352986328,57.0197349933129,1
17.5595187390543,0.00189540816326531,1.05392136602452,1.97707320724394,65,87,1.62249615858634,39.2777129251701,41.2767928571429,0.0305127460945709,33.5063094591405,20180328,87,0.0966746789825465,54.6863751148968,1
18.6263898601399,0.00120695415472779,0.618731818181818,0.770042629186501,265,88,1.66307465412781,42.3715541547278,42.0704323782235,0.0167823078671329,17.6691154889451,20180329,88,0.0725981125596526,59.8343487143943,1
18.5454636363636,0.000891778409090909,0.420544886363636,0.624067540993875,218,89,1.84346021987838,43.5057352272727,42.2260295454545,0.0122147669829545,12.7649474217357,20180330,89,0.0598085299917015,69.1151163364787,1
14.7201006666667,0.00115481034482759,0.736530333333333,1.06088908010217,186,90,1.38260705586372,44.4796020474138,38.5799618534483,0.0217847648622222,21.1564115695915,20180331,90,0.0795503294095709,58.6330381280107,1
13.7108608695652,0.000866310747663551,0.43857077294686,1.04217871167397,157,91,1.3924672810544,44.4695705607477,38.2760887850467,0.0136034183333333,14.7631393771186,20180401,91,0.0610435910976293,76.1174685071599,1
17.8248130872483,0.00126398540145985,0.700346644295302,1.57544582012873,157,93,1.01154593238669,39.8882955128205,39.7872006410256,0.0242307498322148,21.8353789807725,20180403,93,0.077456533201639,65.3231983083872,1
18.0330417637271,0.00124263534361851,0.611647920133112,1.62110443841048,157,95,1.45461321703995,39.1850070126227,40.1130681626928,0.0173331455574043,20.1034481808509,20180405,95,0.0721667828765713,70.507200851018,1
